Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Óscar Romero,FW,Paraguay,28.0,1992.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.5,0.0,1657,602,28,31,26,29,17,21,0,17,3,0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,97.0,0.0,9.0,60.0,38.0,0.0,92.0,1.0,5.0,1.0,0.0,79.0,277.0,83.0,4.0,2.0,0.0,1.0,3.0,95.0,81.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,31.0,11.0,4.0,19.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Roberto Rosales,DF,Venezuela,32.0,1988.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,205,19,19,14,17,4,8,0,3,1,0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,56.0,3.0,11.0,29.0,21.0,1.0,51.0,0.0,1.0,0.0,0.0,31.0,203.0,135.0,5.0,2.0,0.0,0.0,1.0,42.0,37.0,5.0,4.0,0.0,3.0,1.0,1.0,2.0,15.0,5.0,7.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
Erwin Saavedra,MF,Bolivia,24.0,1996.0,4.0,4.0,314.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,20.6,0.0,2410,747,71,82,51,60,15,21,2,13,2,0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,16.0,3.0,2.0,209.0,3.0,41.0,108.0,75.0,7.0,203.0,6.0,10.0,7.0,0.0,174.0,1016.0,491.0,21.0,3.0,2.0,7.0,3.0,191.0,166.0,7.0,1.0,3.0,0.0,2.0,3.0,13.0,64.0,13.0,29.0,17.0,18.0,2.0,0.0,0.0,2.0,8.0,5.0,0.0
José Sagredo,DF,Bolivia,26.0,1994.0,2.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,260,18,20,9,12,2,6,0,1,0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,52.0,14.0,25.0,21.0,8.0,0.0,48.0,1.0,3.0,1.0,0.0,30.0,114.0,76.0,2.0,2.0,0.0,0.0,0.0,30.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,5.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0
Braian Samudio,MF,Paraguay,25.0,1995.0,4.0,2.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.1,0.0,664,195,16,20,18,26,3,7,1,1,2,0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,19.0,15.0,2.0,90.0,1.0,15.0,40.0,38.0,4.0,89.0,2.0,4.0,2.0,0.0,55.0,180.0,57.0,3.0,1.0,0.0,11.0,5.0,86.0,58.0,9.0,1.0,2.0,1.0,2.0,2.0,0.0,24.0,8.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
Alexis Sánchez,FW,Chile,32.0,1988.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,87,5,6,4,7,4,6,2,1,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,31.0,0.0,6.0,14.0,12.0,2.0,29.0,1.0,1.0,1.0,0.0,23.0,71.0,24.0,2.0,0.0,0.0,1.0,2.0,28.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,5.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
Davinson Sánchez,DF,Colombia,24.0,1996.0,7.0,5.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,4293,1375,54,57,103,107,36,52,1,12,0,0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,3.0,263.0,43.0,157.0,108.0,9.0,4.0,262.0,0.0,0.0,0.0,0.0,174.0,906.0,525.0,16.0,2.0,0.0,0.0,0.0,183.0,181.0,0.0,3.0,3.0,2.0,1.0,4.0,2.0,57.0,15.0,34.0,19.0,4.0,6.0,4.0,0.0,2.0,6.0,28.0,0.0
Erwin Sánchez,MF,Bolivia,28.0,1992.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.4,0.0,342,71,8,9,9,10,2,5,1,0,0,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,31.0,0.0,5.0,18.0,10.0,0.0,26.0,1.0,1.0,1.0,0.0,19.0,107.0,78.0,3.0,0.0,0.0,1.0,1.0,23.0,20.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,16.0,4.0,6.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Richard Sánchez,MF,Paraguay,24.0,1996.0,4.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,25.5,1.0,1928,506,54,58,39,43,13,19,2,9,3,0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,1.0,139.0,2.0,23.0,72.0,57.0,4.0,129.0,2.0,2.0,2.0,0.0,99.0,590.0,307.0,16.0,5.0,2.0,3.0,0.0,115.0,106.0,12.0,4.0,3.0,0.0,1.0,2.0,3.0,40.0,14.0,14.0,18.0,8.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
Alex Sandro,DF,Brazil,30.0,1991.0,3.0,2.0,182.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,16.7,0.0,2038,548,54,59,59,65,6,11,3,10,2,0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,12.0,2.0,0.0,157.0,1.0,39.0,73.0,55.0,6.0,141.0,1.0,3.0,1.0,0.0,108.0,494.0,228.0,18.0,2.0,1.0,0.0,2.0,121.0,114.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,7.0,6.0,6.0,8.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0
Anderson Santamaría,DF,Peru,29.0,1992.0,3.0,3.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2152,853,33,33,49,51,19,26,0,6,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,149.0,26.0,95.0,54.0,4.0,0.0,145.0,2.0,2.0,2.0,0.0,84.0,368.0,169.0,2.0,1.0,0.0,0.0,1.0,93.0,91.0,0.0,4.0,5.0,2.0,0.0,3.0,1.0,28.0,8.0,17.0,11.0,0.0,5.0,0.0,0.0,5.0,4.0,20.0,0.0
Jefferson Savarino,FW,Venezuela,24.0,1996.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,26.5,0.0,218,55,7,8,4,4,1,4,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,33.0,0.0,3.0,18.0,13.0,2.0,31.0,0.0,1.0,0.0,0.0,24.0,80.0,42.0,2.0,0.0,0.0,2.0,5.0,31.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Francisco Sierralta,DF,Chile,23.0,1997.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,2767,710,44,46,82,86,15,22,0,6,1,1,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,14.0,11.0,4.0,204.0,24.0,103.0,106.0,8.0,1.0,201.0,2.0,2.0,2.0,0.0,135.0,642.0,422.0,12.0,3.0,0.0,2.0,2.0,144.0,143.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,40.0,10.0,20.0,15.0,5.0,4.0,2.0,0.0,2.0,7.0,27.0,1.0
Thiago Silva,DF,Brazil,36.0,1984.0,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,5883,2256,92,94,150,153,40,43,1,16,1,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,3.0,331.0,46.0,169.0,182.0,5.0,1.0,321.0,0.0,0.0,0.0,0.0,233.0,1221.0,799.0,12.0,0.0,0.0,0.0,0.0,258.0,253.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,19.0,11.0,12.0,6.0,1.0,5.0,4.0,0.0,1.0,9.0,15.0,0.0
Everton Soares,FW,Brazil,24.0,1996.0,6.0,4.0,268.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,17.5,0.0,1106,191,33,36,24,29,8,15,4,2,1,0,0.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,19.0,1.0,8.0,131.0,2.0,29.0,42.0,68.0,12.0,127.0,4.0,13.0,5.0,0.0,93.0,477.0,301.0,14.0,3.0,2.0,3.0,3.0,110.0,80.0,14.0,3.0,8.0,3.0,0.0,2.0,6.0,69.0,12.0,25.0,26.0,18.0,9.0,1.0,0.0,8.0,3.0,0.0,0.0
Yeferson Soteldo,FW,Venezuela,23.0,1997.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.8,0.0,67,13,3,7,2,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,6.0,13.0,3.0,15.0,1.0,3.0,1.0,0.0,15.0,136.0,87.0,5.0,1.0,2.0,0.0,0.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Suárez,FW,Uruguay,34.0,1987.0,5.0,4.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,18.0,3.0,921,147,35,49,22,29,4,11,3,2,2,0,0.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,15.0,2.0,6.0,144.0,2.0,6.0,51.0,98.0,32.0,137.0,9.0,15.0,9.0,1.0,95.0,325.0,178.0,11.0,7.0,1.0,10.0,7.0,172.0,111.0,35.0,1.0,0.0,1.0,1.0,2.0,1.0,21.0,5.0,2.0,10.0,9.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
Nicolás Tagliafico,DF,Argentina,28.0,1992.0,5.0,3.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,1629,705,43,47,45,61,5,9,2,8,2,1,0.0,5.0,5.0,0.0,3.0,0.0,1.0,0.0,15.0,7.0,4.0,151.0,11.0,48.0,75.0,37.0,2.0,128.0,1.0,3.0,2.0,0.0,72.0,322.0,223.0,8.0,4.0,0.0,2.0,2.0,97.0,87.0,6.0,3.0,0.0,2.0,1.0,1.0,4.0,40.0,14.0,18.0,17.0,5.0,5.0,1.0,0.0,4.0,6.0,7.0,0.0
Renato Tapia,MF,Peru,25.0,1995.0,7.0,7.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,22.6,0.0,4972,1309,100,106,106,114,38,63,0,19,0,0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,66.0,14.0,9.0,374.0,28.0,152.0,213.0,24.0,3.0,365.0,9.0,11.0,9.0,0.0,234.0,900.0,460.0,15.0,3.0,0.0,4.0,5.0,230.0,225.0,0.0,10.0,10.0,7.0,3.0,12.0,10.0,140.0,38.0,62.0,68.0,10.0,12.0,4.0,1.0,8.0,10.0,21.0,0.0
Gerald Távara,MF,Peru,21.0,1999.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112,35,2,2,4,4,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,2.0,9.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
William Tesillo,DF,Colombia,30.0,1990.0,7.0,6.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.5,0.0,4524,2368,100,116,98,112,35,58,5,36,8,2,0.0,10.0,5.0,1.0,9.0,0.0,0.0,0.0,46.0,12.0,2.0,394.0,20.0,139.0,186.0,86.0,10.0,350.0,2.0,5.0,2.0,0.0,218.0,825.0,494.0,15.0,4.0,2.0,2.0,4.0,231.0,216.0,13.0,11.0,12.0,5.0,3.0,11.0,16.0,119.0,41.0,63.0,29.0,27.0,16.0,1.0,0.0,15.0,17.0,25.0,0.0
Lucas Torreira,MF,Uruguay,24.0,1996.0,3.0,1.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1199,324,31,32,28,30,7,7,2,10,0,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,75.0,2.0,12.0,55.0,9.0,0.0,73.0,0.0,0.0,0.0,0.0,52.0,274.0,126.0,5.0,0.0,0.0,0.0,0.0,63.0,61.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,24.0,3.0,9.0,8.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Facundo Torres,MF,Uruguay,20.0,2000.0,5.0,0.0,117.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,18.9,0.0,803,311,15,18,20,22,6,16,6,2,5,1,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,88.0,0.0,7.0,26.0,64.0,6.0,81.0,5.0,9.0,5.0,0.0,68.0,408.0,257.0,11.0,4.0,2.0,4.0,3.0,71.0,57.0,11.0,2.0,1.0,2.0,0.0,1.0,2.0,46.0,10.0,9.0,31.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
Miguel Trauco,DF,Peru,28.0,1992.0,4.0,4.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.1,0.0,2156,854,67,76,52,70,8,19,2,6,3,1,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,28.0,4.0,7.0,217.0,12.0,84.0,101.0,40.0,2.0,187.0,0.0,2.0,0.0,0.0,109.0,374.0,195.0,7.0,1.0,1.0,4.0,1.0,127.0,116.0,3.0,6.0,8.0,3.0,0.0,4.0,7.0,47.0,15.0,32.0,12.0,3.0,10.0,0.0,0.0,10.0,5.0,11.0,0.0
Mateus Uribe,MF,Colombia,29.0,1991.0,3.0,3.0,240.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,12.8,0.0,1904,475,47,54,37,43,16,20,1,9,1,0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,6.0,155.0,6.0,46.0,86.0,30.0,5.0,154.0,1.0,3.0,1.0,0.0,107.0,380.0,171.0,5.0,1.0,0.0,5.0,2.0,115.0,105.0,6.0,7.0,3.0,6.0,0.0,2.0,10.0,92.0,28.0,27.0,44.0,21.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0
Henry Vaca,MF,Bolivia,23.0,1998.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.9,1.0,164,13,6,11,3,5,1,1,0,0,1,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,39.0,0.0,8.0,11.0,24.0,6.0,37.0,4.0,6.0,4.0,0.0,32.0,136.0,70.0,4.0,2.0,0.0,3.0,6.0,32.0,25.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,19.0,1.0,8.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ramiro Vaca,MF,Bolivia,21.0,1999.0,3.0,3.0,269.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,25.1,0.0,2658,776,65,74,56,64,20,32,1,13,3,1,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,4.0,199.0,10.0,49.0,115.0,57.0,1.0,192.0,5.0,7.0,6.0,0.0,167.0,1043.0,554.0,24.0,8.0,0.0,0.0,1.0,160.0,146.0,12.0,2.0,1.0,1.0,0.0,2.0,9.0,80.0,9.0,24.0,39.0,17.0,4.0,0.0,0.0,4.0,5.0,3.0,0.0
Diego Valencia,MF,Chile,21.0,2000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Enner Valencia,FW,Ecuador,31.0,1989.0,4.0,4.0,344.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,1.0,17.8,2.0,695,74,23,32,15,26,3,6,3,2,2,0,0.0,8.0,8.0,4.0,3.0,0.0,0.0,0.0,13.0,8.0,25.0,129.0,3.0,8.0,48.0,81.0,19.0,119.0,4.0,8.0,4.0,0.0,87.0,401.0,213.0,13.0,1.0,2.0,8.0,11.0,155.0,91.0,27.0,1.0,0.0,2.0,2.0,0.0,3.0,71.0,18.0,4.0,27.0,40.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0
Álex Valera,FW,Peru,24.0,1996.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,102,23,4,5,3,4,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,15.0,0.0,2.0,8.0,5.0,2.0,12.0,0.0,1.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Valverde,MF,Uruguay,22.0,1998.0,5.0,5.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,26.8,0.0,4370,1281,77,89,77,89,45,59,4,34,7,2,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,32.0,2.0,1.0,287.0,6.0,44.0,165.0,109.0,8.0,286.0,8.0,12.0,8.0,0.0,218.0,1444.0,834.0,41.0,18.0,4.0,2.0,3.0,233.0,217.0,15.0,10.0,3.0,8.0,3.0,3.0,11.0,80.0,27.0,17.0,43.0,20.0,3.0,0.0,0.0,3.0,8.0,1.0,0.0
Eduardo Vargas,FW,Chile,31.0,1989.0,5.0,5.0,401.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,16.8,0.0,1637,158,51,62,35,42,10,12,4,5,2,0,0.0,7.0,10.0,3.0,2.0,0.0,0.0,0.0,24.0,5.0,14.0,180.0,3.0,21.0,73.0,101.0,18.0,172.0,6.0,11.0,7.0,0.0,129.0,684.0,328.0,17.0,8.0,2.0,10.0,5.0,208.0,134.0,28.0,1.0,0.0,0.0,2.0,1.0,3.0,76.0,22.0,8.0,41.0,27.0,4.0,0.0,0.0,4.0,2.0,3.0,0.0
Matías Vecino,MF,Uruguay,29.0,1991.0,5.0,4.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,21.0,0.0,4221,1130,102,104,99,111,25,38,3,20,5,1,0.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,42.0,7.0,7.0,308.0,8.0,87.0,191.0,50.0,3.0,300.0,4.0,4.0,4.0,0.0,203.0,1124.0,647.0,22.0,5.0,0.0,4.0,1.0,218.0,211.0,3.0,10.0,6.0,10.0,1.0,7.0,6.0,83.0,30.0,28.0,40.0,15.0,11.0,2.0,0.0,9.0,5.0,8.0,0.0
Sebastián Vegas,DF,Chile,24.0,1996.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,784,256,15,17,19,20,6,9,0,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,54.0,4.0,22.0,32.0,6.0,0.0,51.0,0.0,0.0,0.0,0.0,43.0,236.0,153.0,4.0,2.0,0.0,0.0,0.0,41.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,10.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Arturo Vidal,MF,Chile,33.0,1987.0,5.0,5.0,400.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,16.5,0.0,4867,1029,120,129,104,115,36,49,4,21,5,1,0.0,16.0,7.0,1.0,1.0,1.0,0.0,1.0,40.0,7.0,12.0,350.0,8.0,66.0,191.0,113.0,6.0,343.0,2.0,6.0,3.0,0.0,238.0,892.0,484.0,17.0,8.0,1.0,4.0,2.0,309.0,272.0,10.0,1.0,0.0,2.0,3.0,3.0,10.0,111.0,29.0,45.0,45.0,21.0,9.0,3.0,0.0,6.0,9.0,2.0,0.0
Mikel Villanueva,DF,Venezuela,27.0,1993.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4,0.0,737,190,5,6,13,15,11,12,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,43.0,11.0,36.0,6.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,24.0,133.0,71.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0
Moisés Villarroel Angulo,MF,Bolivia,22.0,1998.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,83,9,12,3,3,3,4,0,3,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27.0,2.0,7.0,15.0,7.0,0.0,26.0,0.0,1.0,0.0,0.0,20.0,71.0,13.0,1.0,1.0,0.0,1.0,1.0,25.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,4.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mathías Villasanti,MF,Paraguay,24.0,1997.0,4.0,4.0,303.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.6,0.0,1688,330,50,51,40,46,10,14,0,11,0,0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,4.0,2.0,154.0,10.0,48.0,85.0,29.0,6.0,152.0,3.0,4.0,4.0,0.0,105.0,576.0,176.0,7.0,1.0,0.0,5.0,1.0,116.0,100.0,6.0,6.0,6.0,5.0,1.0,3.0,5.0,85.0,23.0,31.0,41.0,13.0,7.0,2.0,0.0,5.0,9.0,6.0,0.0
Matías Viña,DF,Uruguay,23.0,1997.0,5.0,5.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,26.5,0.0,2972,1168,108,122,80,89,4,11,5,17,8,4,0.0,4.0,5.0,0.0,15.0,0.0,0.0,0.0,32.0,9.0,3.0,286.0,13.0,77.0,123.0,103.0,13.0,257.0,4.0,6.0,4.0,0.0,181.0,801.0,506.0,23.0,9.0,5.0,6.0,3.0,176.0,165.0,8.0,1.0,3.0,4.0,3.0,3.0,5.0,66.0,15.0,28.0,23.0,15.0,10.0,0.0,0.0,10.0,10.0,17.0,0.0
Diego Wayar,DF,Bolivia,27.0,1993.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148,20,4,4,3,5,1,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,2.0,4.0,7.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,27.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Yoshimar Yotún,MF,Peru,30.0,1990.0,7.0,7.0,642.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,4.0,20.6,0.0,8054,2353,189,199,171,183,60,90,8,42,6,0,0.0,12.0,15.0,0.0,4.0,0.0,0.0,0.0,65.0,6.0,9.0,573.0,10.0,123.0,371.0,110.0,7.0,531.0,7.0,11.0,8.0,0.0,424.0,1691.0,908.0,33.0,10.0,2.0,4.0,16.0,436.0,409.0,12.0,17.0,7.0,13.0,1.0,4.0,16.0,208.0,59.0,56.0,130.0,22.0,11.0,1.0,0.0,10.0,11.0,5.0,0.0
Duván Zapata,FW,Colombia,29.0,1991.0,7.0,6.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,13.9,0.0,919,208,36,50,21,28,2,6,2,1,1,1,0.0,6.0,9.0,4.0,4.0,0.0,0.0,0.0,21.0,13.0,11.0,148.0,13.0,25.0,57.0,76.0,28.0,138.0,10.0,14.0,11.0,0.0,90.0,483.0,304.0,12.0,6.0,5.0,11.0,9.0,194.0,100.0,34.0,2.0,1.0,1.0,0.0,1.0,2.0,75.0,25.0,12.0,20.0,43.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0
