Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Richarlison,FW,Brazil,23.0,1997.0,7.0,5.0,461.0,1.0,18.0,8.0,14.1,0.0,0.0,0.0,76.0,112.0,1040.0,215.0,47.0,58.0,21.0,29.0,3.0,7.0,1.0,6.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,6.0,18.0,4.0,12.0,0.0,0.0,0.0,22.0,12.0,6.0,190.0,3.0,26.0,72.0,98.0,43.0,190.0,13.0,11.0,2.0,123.0,759.0,378.0,17.0,4.0,9.0,16.0,7.0,119.0,43.0,8.0,5.0,2.0,5.0,1.0,2.0,7.0,5.0,6.0,0.0,6.0,9.0,3.0,0.0
Enzo Roco,DF,Chile,28.0,1992.0,3.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,603.0,206.0,14.0,15.0,14.0,15.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,51.0,9.0,16.0,35.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,153.0,99.0,1.0,0.0,0.0,1.0,0.0,28.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,7.0,0.0
Guido Rodríguez,MF,Argentina,26.0,1994.0,6.0,4.0,427.0,1.0,3.0,1.0,19.1,0.0,0.0,0.0,210.0,236.0,3430.0,919.0,107.0,111.0,79.0,93.0,16.0,21.0,0.0,1.0,18.0,0.0,0.0,13.0,1.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,26.0,4.0,4.0,281.0,20.0,86.0,178.0,19.0,1.0,281.0,1.0,1.0,0.0,179.0,474.0,248.0,2.0,1.0,0.0,4.0,2.0,188.0,1.0,12.0,8.0,6.0,4.0,2.0,5.0,17.0,12.0,9.0,4.0,5.0,8.0,9.0,0.0
Jonathan Rodríguez,DF,Uruguay,27.0,1993.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,119.0,9.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,4.0,6.0,1.0,11.0,0.0,0.0,0.0,6.0,42.0,33.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Rojas,DF,Paraguay,24.0,1996.0,2.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,91.0,1373.0,493.0,29.0,31.0,41.0,46.0,6.0,10.0,0.0,1.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,102.0,6.0,27.0,69.0,6.0,2.0,102.0,0.0,0.0,0.0,74.0,373.0,168.0,3.0,0.0,1.0,1.0,0.0,72.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0
Ángel Romero,MF,Paraguay,28.0,1992.0,5.0,4.0,415.0,2.0,11.0,5.0,18.3,2.0,0.0,0.0,135.0,205.0,1983.0,585.0,78.0,93.0,40.0,61.0,10.0,25.0,0.0,10.0,3.0,9.0,2.0,23.0,0.0,0.0,0.0,6.0,5.0,1.0,38.0,0.0,1.0,0.0,26.0,3.0,5.0,261.0,3.0,21.0,67.0,174.0,25.0,261.0,15.0,3.0,12.0,189.0,1080.0,565.0,27.0,11.0,6.0,8.0,3.0,185.0,68.0,7.0,5.0,4.0,1.0,2.0,3.0,6.0,3.0,2.0,0.0,2.0,4.0,4.0,0.0
Cristian Romero,DF,Argentina,22.0,1998.0,3.0,3.0,258.0,0.0,1.0,1.0,8.9,0.0,0.0,0.0,102.0,114.0,2131.0,761.0,31.0,33.0,58.0,60.0,13.0,19.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,138.0,19.0,90.0,49.0,1.0,1.0,138.0,0.0,0.0,0.0,87.0,312.0,160.0,0.0,0.0,0.0,2.0,0.0,82.0,1.0,5.0,3.0,4.0,1.0,0.0,3.0,4.0,1.0,6.0,2.0,4.0,3.0,5.0,0.0
Óscar Romero,FW,Paraguay,28.0,1992.0,3.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,88.0,1371.0,431.0,34.0,36.0,26.0,27.0,12.0,19.0,0.0,0.0,16.0,2.0,0.0,14.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,100.0,0.0,6.0,57.0,37.0,0.0,100.0,6.0,2.0,4.0,80.0,330.0,109.0,1.0,2.0,0.0,2.0,1.0,82.0,12.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Roberto Rosales,DF,Venezuela,32.0,1988.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,605.0,148.0,18.0,19.0,15.0,17.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,3.0,10.0,34.0,12.0,1.0,56.0,1.0,0.0,1.0,30.0,171.0,82.0,3.0,1.0,1.0,1.0,0.0,37.0,5.0,4.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0
Erwin Saavedra,MF,Bolivia,24.0,1996.0,4.0,4.0,314.0,2.0,5.0,4.0,20.6,0.0,1.0,1.0,141.0,176.0,1988.0,604.0,80.0,95.0,38.0,47.0,10.0,13.0,0.0,3.0,10.0,1.0,0.0,16.0,0.0,0.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,16.0,1.0,2.0,207.0,2.0,35.0,110.0,65.0,8.0,206.0,12.0,8.0,4.0,160.0,1101.0,469.0,9.0,6.0,1.0,8.0,0.0,160.0,13.0,5.0,2.0,2.0,2.0,1.0,4.0,14.0,10.0,1.0,0.0,1.0,3.0,1.0,0.0
José Sagredo,DF,Bolivia,26.0,1994.0,2.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,423.0,221.0,19.0,20.0,7.0,10.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,52.0,15.0,26.0,22.0,4.0,0.0,52.0,2.0,0.0,2.0,32.0,122.0,60.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,9.0,0.0
Braian Samudio,MF,Paraguay,25.0,1995.0,4.0,2.0,190.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,37.0,62.0,552.0,159.0,20.0,28.0,14.0,21.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,14.0,1.0,88.0,1.0,14.0,41.0,34.0,3.0,88.0,6.0,2.0,4.0,49.0,227.0,71.0,2.0,3.0,0.0,9.0,2.0,57.0,10.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0
Alexis Sánchez,FW,Chile,32.0,1988.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,324.0,85.0,4.0,6.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,0.0,5.0,12.0,11.0,1.0,28.0,1.0,1.0,0.0,18.0,75.0,26.0,0.0,1.0,0.0,1.0,2.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Davinson Sánchez,DF,Colombia,24.0,1996.0,7.0,5.0,525.0,0.0,1.0,1.0,16.3,0.0,0.0,0.0,196.0,230.0,3890.0,1495.0,69.0,77.0,100.0,109.0,26.0,41.0,0.0,1.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,2.0,264.0,35.0,143.0,114.0,8.0,4.0,264.0,0.0,0.0,0.0,172.0,714.0,453.0,1.0,2.0,0.0,0.0,0.0,180.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,8.0,14.0,0.0
Erwin Sánchez,MF,Bolivia,28.0,1992.0,2.0,0.0,39.0,0.0,1.0,1.0,29.5,0.0,0.0,0.0,18.0,23.0,270.0,55.0,11.0,12.0,6.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0,2.0,19.0,8.0,0.0,29.0,0.0,0.0,0.0,19.0,123.0,75.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Sánchez,MF,Paraguay,24.0,1996.0,4.0,1.0,153.0,0.0,5.0,2.0,24.8,1.0,0.0,0.0,103.0,118.0,1696.0,546.0,59.0,62.0,31.0,37.0,11.0,16.0,0.0,1.0,10.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,6.0,2.0,1.0,130.0,1.0,10.0,72.0,51.0,3.0,130.0,2.0,2.0,0.0,92.0,419.0,226.0,4.0,6.0,1.0,2.0,0.0,100.0,7.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Alex Sandro,DF,Brazil,30.0,1991.0,3.0,2.0,182.0,1.0,3.0,1.0,17.9,0.0,0.0,0.0,116.0,136.0,1660.0,471.0,69.0,73.0,42.0,51.0,1.0,5.0,0.0,2.0,9.0,3.0,0.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,152.0,2.0,32.0,76.0,45.0,6.0,152.0,5.0,2.0,3.0,106.0,404.0,213.0,3.0,3.0,1.0,1.0,4.0,108.0,18.0,6.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
Anderson Santamaría,DF,Peru,29.0,1992.0,3.0,3.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,117.0,1898.0,737.0,37.0,39.0,47.0,52.0,15.0,21.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,148.0,24.0,89.0,58.0,1.0,0.0,148.0,0.0,0.0,0.0,89.0,317.0,179.0,2.0,1.0,0.0,1.0,1.0,88.0,0.0,6.0,5.0,4.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,2.0,6.0,12.0,0.0
Jefferson Savarino,MF,Venezuela,24.0,1996.0,1.0,1.0,58.0,0.0,3.0,2.0,29.8,0.0,0.0,0.0,15.0,20.0,253.0,61.0,8.0,9.0,6.0,8.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,2.0,18.0,10.0,1.0,30.0,3.0,0.0,3.0,19.0,105.0,39.0,1.0,0.0,0.0,2.0,3.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Francisco Sierralta,DF,Chile,23.0,1997.0,3.0,3.0,270.0,0.0,1.0,1.0,9.6,0.0,0.0,0.0,146.0,168.0,2447.0,735.0,69.0,75.0,69.0,74.0,8.0,13.0,0.0,0.0,4.0,1.0,1.0,9.0,2.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,4.0,205.0,22.0,90.0,109.0,6.0,1.0,205.0,2.0,2.0,0.0,142.0,653.0,391.0,4.0,3.0,0.0,3.0,1.0,144.0,2.0,5.0,3.0,4.0,1.0,0.0,5.0,10.0,5.0,3.0,2.0,1.0,4.0,18.0,0.0
Thiago Silva,DF,Brazil,36.0,1984.0,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,296.0,310.0,5438.0,2480.0,117.0,121.0,145.0,150.0,30.0,33.0,0.0,1.0,11.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,26.0,10.0,2.0,335.0,40.0,135.0,197.0,5.0,1.0,335.0,1.0,1.0,0.0,256.0,1045.0,628.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,6.0,0.0,1.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,4.0,12.0,0.0
Everton Soares,FW,Brazil,24.0,1996.0,6.0,4.0,268.0,0.0,4.0,2.0,17.3,0.0,0.0,0.0,66.0,85.0,988.0,161.0,41.0,46.0,21.0,24.0,3.0,12.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,5.0,134.0,2.0,23.0,41.0,72.0,10.0,134.0,12.0,5.0,7.0,86.0,495.0,253.0,6.0,6.0,3.0,5.0,3.0,85.0,26.0,12.0,3.0,8.0,2.0,2.0,2.0,6.0,4.0,6.0,1.0,5.0,2.0,2.0,0.0
Yeferson Soteldo,MF,Venezuela,23.0,1997.0,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,117.0,31.0,4.0,6.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,9.0,3.0,14.0,3.0,2.0,1.0,13.0,158.0,85.0,5.0,1.0,3.0,0.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Suárez,FW,Uruguay,34.0,1987.0,5.0,4.0,380.0,1.0,14.0,6.0,17.5,3.0,0.0,0.0,56.0,88.0,786.0,138.0,33.0,42.0,18.0,25.0,4.0,10.0,0.0,6.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,6.0,2.0,4.0,128.0,2.0,4.0,37.0,88.0,26.0,128.0,10.0,5.0,5.0,80.0,300.0,123.0,4.0,6.0,4.0,10.0,3.0,97.0,32.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Nicolás Tagliafico,DF,Argentina,28.0,1992.0,5.0,3.0,336.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,122.0,1315.0,536.0,43.0,53.0,40.0,54.0,1.0,5.0,0.0,2.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,1.0,0.0,4.0,6.0,3.0,152.0,8.0,40.0,79.0,35.0,2.0,152.0,2.0,0.0,2.0,81.0,430.0,243.0,5.0,5.0,0.0,3.0,0.0,87.0,16.0,7.0,2.0,4.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,6.0,5.0,0.0
Renato Tapia,MF,Peru,25.0,1995.0,7.0,7.0,573.0,0.0,6.0,2.0,23.9,0.0,0.0,0.0,239.0,291.0,4277.0,1343.0,113.0,121.0,91.0,100.0,29.0,55.0,0.0,1.0,14.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,52.0,12.0,9.0,369.0,31.0,144.0,211.0,15.0,4.0,369.0,5.0,3.0,2.0,218.0,837.0,365.0,1.0,2.0,0.0,6.0,7.0,220.0,0.0,20.0,6.0,11.0,7.0,2.0,12.0,25.0,13.0,9.0,5.0,4.0,4.0,18.0,0.0
Gerald Távara,MF,Peru,21.0,1999.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Tesillo,DF,Colombia,30.0,1990.0,7.0,6.0,541.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,233.0,317.0,3839.0,1995.0,118.0,134.0,81.0,106.0,26.0,49.0,0.0,6.0,38.0,9.0,2.0,36.0,0.0,0.0,0.0,10.0,3.0,1.0,14.0,0.0,0.0,0.0,34.0,13.0,2.0,399.0,22.0,133.0,192.0,78.0,11.0,399.0,6.0,3.0,3.0,194.0,689.0,407.0,6.0,5.0,1.0,5.0,4.0,214.0,22.0,20.0,12.0,14.0,5.0,1.0,14.0,27.0,13.0,9.0,1.0,8.0,11.0,17.0,0.0
Lucas Torreira,MF,Uruguay,24.0,1996.0,3.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,68.0,1125.0,288.0,29.0,32.0,28.0,29.0,6.0,6.0,0.0,2.0,7.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,72.0,0.0,9.0,55.0,8.0,0.0,72.0,0.0,0.0,0.0,56.0,235.0,114.0,1.0,1.0,0.0,0.0,0.0,59.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Facundo Torres,MF,Uruguay,20.0,2000.0,5.0,0.0,117.0,0.0,7.0,1.0,19.0,0.0,0.0,0.0,44.0,63.0,744.0,297.0,20.0,22.0,19.0,24.0,3.0,11.0,1.0,6.0,4.0,4.0,0.0,13.0,0.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,85.0,0.0,4.0,25.0,57.0,6.0,85.0,8.0,4.0,4.0,58.0,355.0,186.0,9.0,4.0,3.0,4.0,1.0,57.0,15.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Miguel Trauco,DF,Peru,28.0,1992.0,4.0,4.0,345.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.0,170.0,1930.0,754.0,73.0,85.0,43.0,58.0,7.0,16.0,0.0,2.0,6.0,3.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,24.0,6.0,4.0,206.0,9.0,73.0,105.0,28.0,2.0,206.0,1.0,0.0,1.0,103.0,289.0,161.0,1.0,1.0,1.0,2.0,0.0,112.0,7.0,9.0,6.0,6.0,3.0,0.0,6.0,13.0,7.0,2.0,0.0,2.0,5.0,8.0,0.0
Mateus Uribe,MF,Colombia,29.0,1991.0,3.0,3.0,240.0,0.0,5.0,2.0,13.9,0.0,0.0,0.0,94.0,116.0,1695.0,522.0,45.0,53.0,39.0,48.0,10.0,12.0,0.0,1.0,8.0,1.0,0.0,10.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,3.0,4.0,152.0,7.0,44.0,86.0,24.0,4.0,152.0,2.0,1.0,1.0,75.0,289.0,136.0,1.0,0.0,0.0,7.0,1.0,98.0,6.0,9.0,4.0,4.0,5.0,0.0,4.0,12.0,8.0,2.0,0.0,2.0,3.0,1.0,0.0
Henry Vaca,FW,Bolivia,23.0,1998.0,2.0,0.0,75.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,18.0,125.0,16.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,34.0,0.0,8.0,5.0,21.0,3.0,34.0,6.0,4.0,2.0,25.0,255.0,49.0,1.0,3.0,1.0,8.0,3.0,24.0,10.0,5.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Ramiro Vaca,MF,Bolivia,21.0,1999.0,3.0,3.0,269.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,148.0,183.0,2210.0,639.0,72.0,85.0,49.0,55.0,12.0,21.0,0.0,0.0,15.0,1.0,0.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,1.0,207.0,6.0,38.0,120.0,53.0,1.0,207.0,4.0,1.0,3.0,149.0,842.0,448.0,8.0,9.0,0.0,1.0,2.0,147.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,9.0,7.0,5.0,0.0,5.0,3.0,3.0,0.0
Diego Valencia,FW,Chile,21.0,2000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enner Valencia,FW,Ecuador,31.0,1989.0,4.0,4.0,344.0,0.0,12.0,1.0,17.4,2.0,0.0,0.0,41.0,69.0,594.0,98.0,25.0,34.0,14.0,25.0,1.0,4.0,1.0,3.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,8.0,7.0,4.0,6.0,0.0,0.0,0.0,5.0,10.0,24.0,118.0,4.0,7.0,41.0,71.0,16.0,118.0,11.0,4.0,7.0,79.0,403.0,144.0,6.0,1.0,2.0,6.0,9.0,86.0,31.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,0.0
Álex Valera,FW,Peru,24.0,1996.0,2.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,79.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,5.0,4.0,2.0,10.0,1.0,0.0,1.0,6.0,24.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Valverde,MF,Uruguay,22.0,1998.0,5.0,5.0,417.0,0.0,6.0,1.0,25.2,0.0,0.0,0.0,211.0,251.0,4018.0,1148.0,99.0,108.0,66.0,82.0,39.0,48.0,0.0,5.0,35.0,10.0,3.0,41.0,1.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,30.0,2.0,0.0,293.0,5.0,34.0,171.0,95.0,6.0,293.0,14.0,8.0,6.0,213.0,1385.0,808.0,24.0,21.0,3.0,8.0,2.0,217.0,24.0,11.0,6.0,3.0,6.0,2.0,5.0,12.0,7.0,2.0,0.0,2.0,3.0,4.0,0.0
Eduardo Vargas,FW,Chile,31.0,1989.0,5.0,5.0,401.0,2.0,12.0,6.0,16.6,0.0,0.0,0.0,101.0,128.0,1382.0,201.0,55.0,67.0,34.0,39.0,5.0,8.0,1.0,4.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,7.0,8.0,3.0,1.0,0.0,0.0,0.0,14.0,4.0,13.0,170.0,3.0,15.0,69.0,89.0,17.0,170.0,11.0,6.0,5.0,115.0,660.0,257.0,12.0,10.0,3.0,10.0,6.0,127.0,23.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0
Matías Vecino,MF,Uruguay,29.0,1991.0,5.0,4.0,343.0,0.0,4.0,1.0,18.9,0.0,0.0,0.0,224.0,255.0,3665.0,1176.0,115.0,123.0,88.0,95.0,15.0,24.0,0.0,4.0,22.0,6.0,1.0,31.0,0.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,30.0,8.0,7.0,297.0,6.0,60.0,201.0,42.0,3.0,297.0,3.0,3.0,0.0,194.0,952.0,550.0,5.0,4.0,0.0,4.0,0.0,205.0,1.0,15.0,7.0,5.0,9.0,1.0,8.0,13.0,5.0,7.0,1.0,6.0,8.0,1.0,0.0
Sebastián Vegas,DF,Chile,24.0,1996.0,1.0,1.0,63.0,0.0,1.0,1.0,35.7,0.0,0.0,0.0,41.0,47.0,652.0,201.0,20.0,22.0,15.0,17.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,55.0,3.0,18.0,32.0,5.0,0.0,55.0,0.0,0.0,0.0,42.0,192.0,143.0,1.0,3.0,0.0,1.0,0.0,41.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Arturo Vidal,MF,Chile,33.0,1987.0,5.0,5.0,400.0,0.0,4.0,2.0,18.3,0.0,0.0,1.0,259.0,300.0,4068.0,846.0,135.0,142.0,87.0,105.0,24.0,33.0,0.0,6.0,18.0,5.0,4.0,23.0,2.0,0.0,0.0,13.0,6.0,1.0,7.0,1.0,0.0,0.0,28.0,8.0,13.0,351.0,8.0,58.0,201.0,94.0,7.0,350.0,5.0,3.0,2.0,261.0,866.0,407.0,8.0,6.0,2.0,5.0,5.0,269.0,5.0,8.0,2.0,1.0,2.0,5.0,6.0,15.0,9.0,5.0,2.0,3.0,6.0,3.0,0.0
